track_name,artist,release_date,popularity,track_id,preview_url,album,danceability,energy,valence,tempo,liveness,loudness,speechiness,acousticness,instrumentalness
The Ghost of You,My Chemical Romance,2004-06-08,69,1yKAqZoi8xWGLCf5vajroL,https://p.scdn.co/mp3-preview/b99d98a34e61673154817f82af6edfb84d8d748a?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Three Cheers for Sweet Revenge,0.202,0.886,0.192,145.781,0.643,-3.805,0.0816,0.0286,0.0
Me Dediqué a Perderte,Alejandro Fernández,2004-09-01,78,4NUt1fcnO9aQAELBgXq3Kr,https://p.scdn.co/mp3-preview/cf6f2052f098cbcd10f5a8bda076aa5467149811?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,A Corazón Abierto,0.642,0.442,0.465,148.01,0.102,-9.115,0.074,0.491,1.58e-06
Goodies (feat. Petey Pablo),Ciara,2004-09-27,67,3dFwpxh2yH7C7p9BGEKLVB,https://p.scdn.co/mp3-preview/ddc0812b6eccfe2d0ccd64a0c8176978c855f877?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Goodies,0.826,0.647,0.872,102.017,0.298,-6.306,0.0491,0.0277,1.52e-06
Bring Em Out,T.I.,2004-11-28,64,3CcvahnsiArpTHYQEWV2Au,https://p.scdn.co/mp3-preview/d3549e2ea5cc7d504e9f9a2de00f09d98de48420?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Urban Legend,0.759,0.891,0.587,98.579,0.141,-2.983,0.257,0.0298,0.0
Memory,Sugarcult,2004-04-13,64,0ChpoNjXfJPjMvCIN6so6J,https://p.scdn.co/mp3-preview/7d9defb8dde66e186f81227567eced83c29ce339?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Palm Trees and Power Lines,0.449,0.864,0.713,167.154,0.108,-3.892,0.0352,2.04e-05,0.0
Naked as We Came,Iron & Wine,2004-03-23,67,6UIxGIqWlO5wsddY44AV1R,https://p.scdn.co/mp3-preview/9435da702f397b4ed35c6d3fb413f26c5bbe8de8?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Our Endless Numbered Days (Deluxe Edition),0.386,0.205,0.623,172.373,0.106,-16.699,0.0366,0.653,0.0448
Because of You,Kelly Clarkson,2004-01-17,65,3f3omU8n47Mqyab5nCaGyT,https://p.scdn.co/mp3-preview/525c5e2d412629e5733630ff7d3c05a13bb8a5a7?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Breakaway,0.583,0.584,0.136,140.039,0.123,-5.362,0.0314,0.254,0.0
You Know What They Do to Guys Like Us in Prison,My Chemical Romance,2004-06-08,65,5bTuwAgYUD5MABOIPH8ZMt,https://p.scdn.co/mp3-preview/d4efbb2b940fff3703542419066917b439b4095a?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Three Cheers for Sweet Revenge,0.387,0.913,0.674,185.957,0.136,-3.761,0.0814,0.00366,0.0
Superstar,USHER,2004-03-23,63,18JosZY3HzD3lMy6iOOSAY,https://p.scdn.co/mp3-preview/0858c686ba5e630fd6a5bd19bf3f0516d74deb38?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Confessions (Expanded Edition),0.673,0.592,0.705,142.222,0.336,-5.196,0.0537,0.127,0.0
Breakaway,Kelly Clarkson,2004-01-17,60,61Qhe2mHSLhUE04QeK4lkD,https://p.scdn.co/mp3-preview/b7cb993fec8b9d444dc3f7b7b66192b85df6ee02?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Breakaway,0.446,0.701,0.394,159.958,0.0931,-4.179,0.0295,0.0298,8.89e-06
Oh (feat. Ludacris),Ciara,2004-09-27,64,7i7UIbm5E0DD7aSOYvwp2v,https://p.scdn.co/mp3-preview/dc8781fe2baca22b22ed800fe39d527783410930?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Goodies,0.8,0.496,0.357,128.29,0.0697,-7.135,0.0506,0.000298,0.0
My Happy Ending,Avril Lavigne,,70,6sqNctd7MlJoKDOxPVCAvU,https://p.scdn.co/mp3-preview/152a7664beba40d2666fd5ec840ee5f8dfdfa8ec?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Under My Skin,0.414,0.936,0.74,170.229,0.369,-2.407,0.0758,0.00136,0.0
Thank You for the Venom,My Chemical Romance,2004-06-08,64,0BpKPyXhWsTaWkgXeOd1Sn,https://p.scdn.co/mp3-preview/6e32905c64a20ce5dd63c03e5f71eeb738578962?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Three Cheers for Sweet Revenge,0.486,0.977,0.413,103.501,0.298,-3.463,0.0603,0.00237,0.0
Jolene,Ray LaMontagne,2004-08-15,63,0oOY4xChdxmGgpyQrY2FBz,https://p.scdn.co/mp3-preview/2947aeb2269fa4ede01546cbf1f803bf7a3cac29?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Trouble,0.588,0.142,0.288,119.656,0.0953,-15.196,0.0329,0.863,0.000162
Lose My Breath,Destiny's Child,2004-11-16,60,4dvQg9sD8k9y4qiEURuj8v,https://p.scdn.co/mp3-preview/0f5f66a92c272e4726a0178c5dfef0ac2454534f?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Destiny Fulfilled,0.814,0.899,0.545,119.011,0.0979,-5.958,0.0637,0.00727,0.219
Hips Don't Lie (feat. Wyclef Jean),Shakira,2005-11-28,85,3ZFTkvIE7kyPt6Nu3PEa7V,https://p.scdn.co/mp3-preview/374b492571c9ba59c2c4b455ab79ee7501adab93?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,"Oral Fixation, Vol. 2 (Expanded Edition)",0.778,0.824,0.758,100.024,0.405,-5.892,0.0707,0.284,0.0
Before He Cheats,Carrie Underwood,2005-11-14,77,0ZUo4YjG4saFnEJhdWp9Bt,https://p.scdn.co/mp3-preview/8dcbc4c73d9300b77c0df17c47cee1c54c07ab77?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Some Hearts,0.519,0.749,0.29,147.905,0.119,-3.318,0.0405,0.271,0.0
How to Save a Life,The Fray,2005-09-13,79,5fVZC9GiM4e8vu99W0Xf6J,https://p.scdn.co/mp3-preview/30d90238cdd10ea0a938ddc8ec122dabb87ac035?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,How To Save A Life,0.64,0.743,0.361,122.035,0.101,-4.08,0.0379,0.269,0.0
Temperature,Sean Paul,2005-09-26,80,0k2GOhqsrxDTAbFFSdNJjT,https://p.scdn.co/mp3-preview/fd0b2beda757e9b8dcaf04e71c1d6cada0659765?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,The Trinity,0.951,0.6,0.822,125.04,0.0712,-4.675,0.0685,0.106,0.0
I Write Sins Not Tragedies,Panic! At The Disco,2005-09-27,71,4bPQs0PHn4xbipzdPfn6du,https://p.scdn.co/mp3-preview/c547151649f25d0145a74d04c77530ff6111b11c?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,A Fever You Can't Sweat Out,0.569,0.83,0.609,170.094,0.114,-4.106,0.14,0.0807,0.0
Over My Head (Cable Car),The Fray,2005-09-13,72,1N62wozuHCvczCkY4QidpP,https://p.scdn.co/mp3-preview/f0978588a370818de23bd9fb215c6d2e4a2b0ee6?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,How To Save A Life,0.592,0.729,0.709,116.03,0.0653,-4.156,0.0448,0.022,0.0
Cupid's Chokehold / Breakfast in America,Gym Class Heroes,2005-02-22,75,2Lhdl74nwwVGOE2Gv35QuK,https://p.scdn.co/mp3-preview/512899019cfc95a1faf8ddeaaa6a584c81200755?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,The Papercut Chronicles,0.72,0.744,0.619,78.953,0.255,-6.938,0.12,0.237,0.0
Look After You,The Fray,2005-09-13,74,5l6hpyTGBK0LAAxgPnqTQL,https://p.scdn.co/mp3-preview/74dca102d659f4c73988b7ad189182bda3a87d1e?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,How To Save A Life,0.447,0.592,0.283,78.039,0.13,-3.015,0.0319,0.0575,4.47e-06
Ella Y Yo - Featuring Don Omar,Aventura,2005-04-26,78,6G4U9avyBNEfP0fAIduev3,https://p.scdn.co/mp3-preview/e644b081c760b6983ee3d7af207eb7066bdf8883?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,God's Project,0.732,0.708,0.717,175.924,0.237,-7.905,0.262,0.534,0.0
Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off,Panic! At The Disco,2005-09-27,65,5eB7w8UZJKjL5XmnC6Pctg,https://p.scdn.co/mp3-preview/038d1ba3fa678b2115beeaccdea3c95bef63fa35?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,A Fever You Can't Sweat Out,0.66,0.8,0.476,125.966,0.154,-4.644,0.0992,0.106,0.0
Feeling Good,Michael Bublé,2005-02-07,66,3I09LQbHS3NSU46Ly3tPpR,https://p.scdn.co/mp3-preview/08eb4b4d6a7f769140c2bf10351994a3dfc3b85e?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,It's Time,0.535,0.548,0.477,115.144,0.123,-6.51,0.037,0.533,1.48e-06
Un Beso,Aventura,2005-04-26,74,1SaEt8dwTuLDzenUu5BqI6,https://p.scdn.co/mp3-preview/89008c144b2ada597dfc6700b88778cf740bf255?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,God's Project,0.732,0.64,0.715,125.015,0.104,-9.859,0.0378,0.586,1.81e-05
I Will Follow You into the Dark,Death Cab for Cutie,2005-08-29,63,3kZC0ZmFWrEHdUCmUqlvgZ,https://p.scdn.co/mp3-preview/cc4aea596fb030fa8fa130e0514795415bd0ffe1?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Plans,0.517,0.206,0.489,80.401,0.118,-12.233,0.0421,0.924,0.0
Dia de Enero,Shakira,2005-06-03,80,0OEBOJhSObnFuHuasXdt52,https://p.scdn.co/mp3-preview/83bcb423223de882523c1274505b43e2ef2715f4?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,"Fijación Oral, Vol. 1",0.687,0.361,0.526,165.747,0.11,-11.589,0.0792,0.35,1.11e-05
Soul Meets Body,Death Cab for Cutie,2005-08-29,61,5yc59J3MR3tVDPTOgwgRI5,https://p.scdn.co/mp3-preview/7a52befe8e56d29b52cb8d7083bb41cccbbff261?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Plans,0.621,0.853,0.714,128.142,0.0893,-5.735,0.0253,0.0767,3.26e-06
Yo Quisiera,Reik,2005-03-02,78,2GSr8anleCXKLNjjjijoMZ,https://p.scdn.co/mp3-preview/f79452b80977b611f68927437d5ebd1d7f364959?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Reik,0.682,0.658,0.784,77.978,0.0851,-5.251,0.0432,0.0823,0.0
Like You (feat. Ciara),Bow Wow,,65,3jEqrIfwKO0M8ALu3TGilF,https://p.scdn.co/mp3-preview/a2042402bce27e0df69fc16561900b0cfe63f974?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Wanted,0.714,0.6,0.504,82.017,0.0646,-8.365,0.0876,0.0465,0.0
Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,2005-07-04,65,0UaMYEvWZi0ZqiDOoHU3YI,https://p.scdn.co/mp3-preview/253a76c453026570394aa26156691d1d81b387c0?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,The Cookbook,0.904,0.813,0.81,125.461,0.0471,-7.105,0.121,0.0311,0.00697
Bad Day,Daniel Powter,2005-02-22,73,0mUyMawtxj1CJ76kn9gIZK,https://p.scdn.co/mp3-preview/139e6227aa7c8e119b1d2347909aa3f034ccb3db?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Daniel Powter,0.599,0.785,0.52,140.046,0.151,-4.013,0.0309,0.448,0.00336
Grind With Me,Pretty Ricky,2005-05-17,65,3B7i9OKRRmIsSBHEbJz58Y,https://p.scdn.co/mp3-preview/29ad6c5689d8f4861a764f41bde1ece34ed67429?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Bluestars,0.7,0.538,0.189,136.518,0.105,-5.952,0.045,0.000204,0.0
Hung Up,Madonna,2005-11-11,75,3850dYVgOFIXJh5U4BFEWH,https://p.scdn.co/mp3-preview/dffaf6d378f42c2ec6311d17fadc5fc26eb84bf8?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Confessions on a Dance Floor,0.649,0.647,0.405,125.02,0.0686,-7.695,0.0452,0.0039,0.161
Speed of Sound,Coldplay,2005-06-07,74,7clUVcSOtkNWa58Gw5RfD4,https://p.scdn.co/mp3-preview/59d768aed0018df7d91e96361f281ec323ce26a1?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,X&Y,0.514,0.898,0.353,123.067,0.0746,-6.765,0.0577,0.00488,0.0345
Home,Michael Bublé,2005-02-07,62,4wLZ4zPM9c4oe1VV8ejdWV,https://p.scdn.co/mp3-preview/07d87ee0985a6ff28152775f2f364c3d32d42059?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,It's Time,0.608,0.37,0.349,127.631,0.112,-9.207,0.0306,0.844,1.87e-05
First Day of My Life,Bright Eyes,2005-01-25,65,0eBryM7ePQH3Klt3jz8xZd,https://p.scdn.co/mp3-preview/38b2623a790ff62bff491ec95fecbf2f148cb3e8?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,"I'm Wide Awake, It's Morning",0.596,0.253,0.368,95.162,0.102,-14.369,0.0349,0.896,5.17e-05
Teenagers,My Chemical Romance,2006-10-23,80,7j31rVgGX9Q2blT92VBEA0,https://p.scdn.co/mp3-preview/e6d0c0da5d86b2d19ee4456344ac9527a72b2a7d?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,The Black Parade,0.463,0.857,0.856,111.647,0.184,-3.063,0.0632,0.0506,0.0
SexyBack (feat. Timbaland),Justin Timberlake,2006-09-12,79,0O45fw2L5vsWpdsOdXwNAR,https://p.scdn.co/mp3-preview/3093705825f1c799e2de0064a2c775ef5c56d503?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,FutureSex/LoveSounds,0.967,0.583,0.964,117.0,0.0519,-5.562,0.0789,0.0584,0.0
Me & U,Cassie,2006-08-07,76,7k6IzwMGpxnRghE7YosnXT,https://p.scdn.co/mp3-preview/4eca073e5603bd17307df236d5aebc7641c1caa2?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Cassie (U.S. Version),0.803,0.454,0.739,99.99,0.0655,-4.802,0.0294,0.352,0.0
My Love (feat. T.I.),Justin Timberlake,2006-09-13,77,4NeOWqHmlrGRuBvsLJC9rL,https://p.scdn.co/mp3-preview/4dce4b08ddc56db1343a797719d04b727a213088?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,FutureSex/LoveSounds Deluxe Edition,0.771,0.68,0.808,119.952,0.682,-5.881,0.224,0.277,1.18e-05
Welcome to the Black Parade,My Chemical Romance,2006-10-23,76,5wQnmLuC1W7ATsArWACrgW,https://p.scdn.co/mp3-preview/1434f7350357c1d6a7eb7f5a84dd6d198a252ed1?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,The Black Parade,0.217,0.905,0.236,96.95,0.222,-4.103,0.0752,0.000289,0.00011
Master of None,Beach House,2006-10-03,72,3stWWPN41byqp8loPdy92u,https://p.scdn.co/mp3-preview/55a8aca54a7b14b58351db1ae655dca111ed1cb7?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Beach House,0.492,0.344,0.247,86.485,0.0933,-15.259,0.0259,0.674,0.531
Todo Cambió,Camila,,79,4OyzSXRSadNQt5EMwASdap,https://p.scdn.co/mp3-preview/c0f4b44e91971d348de02ca38b74003bdd6c853b?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Todo Cambio,0.452,0.523,0.363,173.85,0.233,-6.453,0.0625,0.563,0.0
Me Voy,Julieta Venegas,2006-05-25,81,100Tm6z29RfHTdUQ6NIs0s,https://p.scdn.co/mp3-preview/a94ceef62760bcf8a2eec35ddcd4dd405f64f27b?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Limon Y Sal,0.575,0.679,0.601,107.878,0.0956,-3.845,0.0278,0.0664,0.0
Who Knew - Edit,P!nk,2006-04-04,74,2hns6Dv29Yrg68AVTJiAyA,https://p.scdn.co/mp3-preview/e187153d84f4b0876b2d1218ae890f8817b4c66f?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,I'm Not Dead,0.688,0.734,0.46,140.004,0.0756,-4.569,0.0274,0.00462,0.0
El Perdedor,Aventura,2006-12-19,78,27ze5t5tIDPlVits0KRbxT,https://p.scdn.co/mp3-preview/b72ef7d835fe4d6ecc70a921f6a5c415ab8922d6?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,K.O.B. Live,0.779,0.589,0.894,128.044,0.12,-10.645,0.0345,0.332,0.0
Long Way 2 Go,Cassie,2006-08-07,75,4v5kAh2wWyCSuKuhMJK8u6,https://p.scdn.co/mp3-preview/617b3978a129d311a3386e00d13c6615c5e1597b?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Cassie (U.S. Version),0.589,0.655,0.675,105.272,0.372,-8.138,0.0488,0.057,0.000353
Scotty Doesn't Know,Lustra,,70,1LkoYGxmYpO6QSEvY5C0Zl,https://p.scdn.co/mp3-preview/a72801300d4b1f089aa567e1ca216bab5b7a1a60?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Left for Dead,0.317,0.887,0.544,174.009,0.363,-4.525,0.0472,0.000449,9.23e-06
Smile,Lily Allen,2006-05-08,64,4aR9bPMAOFySBuQSbVWF3d,https://p.scdn.co/mp3-preview/48a02fc16588c4c5c3ce6b51fc0b9387f2a67f86?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,"Alright, Still (Bonus Track Version)",0.632,0.639,0.733,95.506,0.221,-5.938,0.0259,0.00143,0.0
It's Not Over,Daughtry,,64,234RqTZmnDTnxWlVciXHLD,https://p.scdn.co/mp3-preview/d46e172006530b9030f08abaeefbc6711f492e41?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Daughtry (Deluxe Edition),0.428,0.919,0.294,145.927,0.245,-3.245,0.0618,0.0503,0.0
Snap Yo Fingers,Lil Jon,2006-05-02,67,6o3s08kk2fQI37vxGZDrJ1,https://p.scdn.co/mp3-preview/0210766c5d835458ea617a91dd9e485b65b48a54?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Snap Yo Fingers - Single,0.835,0.757,0.626,82.038,0.29,-5.029,0.23,0.00647,0.0
Los Infieles,Aventura,2006-12-19,76,0HDHY6RSHHG2ZTE0cMT4GJ,https://p.scdn.co/mp3-preview/e26db799ca9870990bef629637c599fe10213440?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,K.O.B. Live,0.745,0.716,0.817,132.932,0.059,-8.221,0.0411,0.202,0.0
Famous Last Words,My Chemical Romance,2006-10-23,71,2d6m2F4I7wCuAKtSsdhh83,https://p.scdn.co/mp3-preview/a81c5e46cd514a8093ba2b2bedbba83b4b8dfa6d?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,The Black Parade,0.467,0.883,0.309,122.252,0.125,-3.679,0.106,0.000321,0.000152
When I See U,Fantasia,2006-12-09,69,4iuNZTcvT9diFySSzVsnVS,https://p.scdn.co/mp3-preview/f107c3f9c699077713391b9836dd10b3b6db7356?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Fantasia,0.569,0.596,0.754,93.135,0.205,-6.486,0.172,0.452,7.92e-05
Heartbeats,José González,2006-04-03,63,5YqpHuXpFjDVZ7tY1ClFll,https://p.scdn.co/mp3-preview/608e7ed762960e7af6714a2411203f26487ce4b9?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Veneer,0.589,0.177,0.311,88.409,0.0958,-14.891,0.0325,0.977,0.714
The Cult of Dionysus,The Orion Experience,2006-01-01,66,08KTQSs3ickNki7FFTb6fY,https://p.scdn.co/mp3-preview/333639f27e422eee33d30caa8f9157b5081df8aa?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Cosmicandy,0.661,0.836,0.799,137.507,0.032,-4.079,0.0297,0.00615,0.0
Mi Corazoncito,Aventura,2006-12-19,70,5I76YtdZkFQReVgKppRd78,https://p.scdn.co/mp3-preview/839c0f5f762344ccd13a12867c086485a1c070d3?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,K.O.B. Live,0.814,0.639,0.961,133.035,0.13,-8.078,0.0463,0.0979,0.0
Over You,Daughtry,,61,2R5uY1gbIKzGB1yAOH067s,https://p.scdn.co/mp3-preview/9f73a4acd35327d8003e8478afc5d815b4f05eac?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Daughtry (Deluxe Edition),0.425,0.922,0.564,156.045,0.104,-2.6,0.0412,0.0174,0.0
I Don't Love You,My Chemical Romance,2006-10-23,74,4RAOI1etsgbh5NP3T5R8rN,https://p.scdn.co/mp3-preview/705900514a0f4036e189aa907171423ef5b4a6f2?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,The Black Parade,0.289,0.796,0.33,169.835,0.202,-4.22,0.0494,0.00837,2.61e-05
The Great Escape,BOYS LIKE GIRLS,,61,56Tl3UgyZTqfZtvFNS31wm,https://p.scdn.co/mp3-preview/bac794cf06d60ed6acd2982c97424189c8b18c38?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Boys Like Girls,0.423,0.94,0.505,149.934,0.178,-4.012,0.0635,0.00166,0.0
Misery Business,Paramore,2007-06-11,74,6SpLc7EXZIPpy0sVko0aoU,https://p.scdn.co/mp3-preview/ba87b3463a795afa81ee18d3fbb116bb7793140e?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Riot!,0.517,0.906,0.731,172.977,0.113,-3.677,0.0735,0.00272,9.26e-06
Buy U a Drank (Shawty Snappin') (feat. Yung Joc),T-Pain,2007-06-05,77,1tkMs9wDPknQ3ZHcKDw1ES,https://p.scdn.co/mp3-preview/f7af382c64f472191f8e5ccf8d37b9ca98b5f9e7?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Epiphany (Expanded Edition),0.693,0.549,0.605,80.028,0.0677,-8.141,0.119,0.0109,0.0
Valerie (feat. Amy Winehouse) - Version Revisited,Mark Ronson,2007-04-16,81,6kopmMZiyLmw7h66uXcXR7,https://p.scdn.co/mp3-preview/7c1f773fee487c3fdc15fd8b0ee6a3a388b341d3?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Version,0.699,0.83,0.889,105.809,0.0995,-4.898,0.0633,0.00243,0.00024
"Dear Maria, Count Me In",All Time Low,2007-09-25,76,0JJP0IS4w0fJx01EcrfkDe,https://p.scdn.co/mp3-preview/75afe1f2f10936869652f72a5222823fa1d6999e?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,"So Wrong, It's Right",0.459,0.895,0.572,181.04,0.206,-3.126,0.0805,0.00725,0.0
Gimme More,Britney Spears,2007-10-25,81,6ic8OlLUNEATToEFU3xmaH,https://p.scdn.co/mp3-preview/cf83b67397b97a1634547c6194086c1102e89b36?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Blackout,0.788,0.844,0.382,113.324,0.0723,-3.131,0.0334,0.25,0.000678
Bartender (feat. Akon),T-Pain,2007-06-05,75,1RGIjMFMgJxkZHMDXVYzOJ,https://p.scdn.co/mp3-preview/156b28b733b8dc41c275fe93a59811662a85df94?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Epiphany (Expanded Edition),0.832,0.391,0.436,104.961,0.224,-8.504,0.0628,0.0564,0.0
Beautiful Girls,Sean Kingston,2007-07-23,77,1hGy2eLcmC8eKx7qr1tOqx,https://p.scdn.co/mp3-preview/65d63a1abee5ff1727c1cd5f717a9044d5c24ee7?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Beautiful Girls,0.762,0.661,0.769,130.009,0.256,-6.075,0.0687,0.15,0.0
Pocketful of Sunshine,Natasha Bedingfield,2007-04-27,75,1uigwk5hNV84zRd5YQQRTk,https://p.scdn.co/mp3-preview/5eacff49868206fed1c068e6707315cef0d904fc?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Pocketful Of Sunshine,0.721,0.88,0.655,110.021,0.0769,-3.896,0.0454,0.191,0.0
"Check Yes, Juliet",We The Kings,2007-10-07,70,7N2PNxzZXxCdAHiAfsklhT,https://p.scdn.co/mp3-preview/b30464072007fdd04750d5850b6ba36d4e024e9c?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,We The Kings,0.352,0.912,0.351,166.795,0.193,-4.253,0.0725,0.00197,0.0
Love Song,Sara Bareilles,2007-07-03,73,4E6cwWJWZw2zWf7VFbH7wf,https://p.scdn.co/mp3-preview/44a403f99aefaa4c055d257f9fd09e413a9c16e9?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Little Voice,0.583,0.786,0.573,123.055,0.188,-3.142,0.0301,0.0208,0.0
Girlfriend,Avril Lavigne,2007-04-17,75,45hOioMDJktr86iKDHC8gr,https://p.scdn.co/mp3-preview/25483d1567806722fd59bdf01eaf0424e0784351?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,The Best Damn Thing (Expanded Edition),0.56,0.959,0.669,163.983,0.209,-2.433,0.102,0.000722,0.000221
Bleeding Love,Leona Lewis,,74,7wZUrN8oemZfsEd1CGkbXE,https://p.scdn.co/mp3-preview/3b688a959a77d42be82bdfdf388e670c09acba84?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Spirit,0.638,0.656,0.225,104.036,0.146,-5.886,0.0357,0.188,0.0
That's What You Get,Paramore,2007-06-11,65,1JdKrFyoU05abww0Zv0ayQ,https://p.scdn.co/mp3-preview/645937c1de8d7e3f5cc26c87fb2f0a6aff1d9cc1?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Riot!,0.528,0.831,0.632,131.094,0.141,-3.607,0.0429,9.43e-05,0.0
No One,Alicia Keys,2007-10-09,73,0mZ5GyrHG908lqrHaTw4hi,https://p.scdn.co/mp3-preview/2f331056c2eab0b24cc9ef890bc67ed270419331?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,No One (Remixes),0.641,0.552,0.152,90.098,0.148,-5.423,0.0283,0.027,4.63e-06
Superstar (feat. Matthew Santos),Lupe Fiasco,2007-01-01,68,7dltD9eEX7X1zk8JJ9BS0e,https://p.scdn.co/mp3-preview/e49ad71d2cbd369765f88131c93996291e985607?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Lupe Fiasco's The Cool,0.572,0.822,0.472,94.812,0.359,-6.015,0.361,0.207,0.0
crushcrushcrush,Paramore,2007-06-11,63,3VA4sjTMSTTF02hFGmlpJh,https://p.scdn.co/mp3-preview/b77a45db65f825cc00f6858118783b8a4ed13faf?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Riot!,0.631,0.793,0.648,136.96,0.0976,-4.086,0.0468,0.000218,5.65e-05
No Air (feat. Chris Brown),Jordin Sparks,2007-11-20,72,1jUA4rb6ZCv4gby4YU53xq,https://p.scdn.co/mp3-preview/f97328e09916d9131dbbe6dc2fd34e9968231220?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Jordin Sparks,0.466,0.759,0.328,160.033,0.0587,-4.978,0.199,0.0521,0.0
